Category_ID,Category_Name,Group_ID,Group_Name,Product_ID,Product_Name,Product_Properties,Spec_ID,Spec_Name,Detail_Material,Detail_Size,Detail_Used,Detail_Setup,List_Name
"13","พาวเวอร์ปลั๊ก","1","พาวเวอร์ปลั๊ก ปลั๊กเต้าเสียบ (ตัวผู้)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-014 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","1","พาวเวอร์ปลั๊ก ปลั๊กเต้าเสียบ (ตัวผู้)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-024 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","1","พาวเวอร์ปลั๊ก ปลั๊กเต้าเสียบ (ตัวผู้)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-015 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","1","พาวเวอร์ปลั๊ก ปลั๊กเต้าเสียบ (ตัวผู้)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-025 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","2","พาวเวอร์ปลั๊ก กลางทางเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-113 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 16A 220V"
"13","พาวเวอร์ปลั๊ก","2","พาวเวอร์ปลั๊ก กลางทางเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-123 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 32A 220V"
"13","พาวเวอร์ปลั๊ก","2","พาวเวอร์ปลั๊ก กลางทางเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-114 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","2","พาวเวอร์ปลั๊ก กลางทางเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-124 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","2","พาวเวอร์ปลั๊ก กลางทางเต้ารับ (ตัวเมีย)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-115 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","2","พาวเวอร์ปลั๊ก กลางทางเต้ารับ (ตัวเมีย)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-125 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","3","พาวเวอร์ปลั๊ก ติดลอยเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-213 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 16A 220V"
"13","พาวเวอร์ปลั๊ก","3","พาวเวอร์ปลั๊ก ติดลอยเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-223 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 32A 220V"
"13","พาวเวอร์ปลั๊ก","3","พาวเวอร์ปลั๊ก ติดลอยเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-214 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","3","พาวเวอร์ปลั๊ก ติดลอยเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-224 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","3","พาวเวอร์ปลั๊ก ติดลอยเต้ารับ (ตัวเมีย)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-215 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","3","พาวเวอร์ปลั๊ก ติดลอยเต้ารับ (ตัวเมีย)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-225 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","4","พาวเวอร์ปลั๊ก สามทางเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-1013 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 16A 220V"
"13","พาวเวอร์ปลั๊ก","4","พาวเวอร์ปลั๊ก สามทางเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-1023 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 32A 220V"
"13","พาวเวอร์ปลั๊ก","4","พาวเวอร์ปลั๊ก สามทางเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-1014 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + N + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","4","พาวเวอร์ปลั๊ก สามทางเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-1024 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + N + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","4","พาวเวอร์ปลั๊ก สามทางเต้ารับ (ตัวเมีย)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-1015 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","5","พาวเวอร์ปลั๊ก ฝังผนังเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-313 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 16A 220V"
"13","พาวเวอร์ปลั๊ก","5","พาวเวอร์ปลั๊ก ฝังผนังเต้ารับ (ตัวเมีย)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-323 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 32A 220V"
"13","พาวเวอร์ปลั๊ก","5","พาวเวอร์ปลั๊ก ฝังผนังเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-314 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","5","พาวเวอร์ปลั๊ก ฝังผนังเต้ารับ (ตัวเมีย)","2","4 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-324 (4 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + E 32A 380V"
"13","พาวเวอร์ปลั๊ก","5","พาวเวอร์ปลั๊ก ฝังผนังเต้ารับ (ตัวเมีย)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-315 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 16A 380V"
"13","พาวเวอร์ปลั๊ก","5","พาวเวอร์ปลั๊ก ฝังผนังเต้ารับ (ตัวเมีย)","3","5 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-325 (5 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","3P + N + E 32A 380V"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","1","LA38-11D","ทนทาน","1","LA38-11D","","30mm x 83mm x 41.5mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","220V 1 เฟส"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","2","LA38-11ZS (STOP)","ทนทาน","1","LA38-11ZS (STOP)","","40mm x 78mm x 40m","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","1NO 1NC"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","3","LA38-11ZS","ทนทาน","1","LA38-11ZS","","35mm x 84mm x 35m","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","1NO 1NC"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","4","LA38-11X","ทนทาน","1","LA38-11X2 2 จังหวะ","","30mm x 79.5mm x 41.5mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","NO NC"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","4","LA38-11X","ทนทาน","2","LA38-11X2 3 จังหวะ","","30mm x 79.5mm x 41.5mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","2NO"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","4","LA38-11X","ทนทาน","3","LA38-11XD/2 2 จังหวะ","","30mm x 95mm x 41.5mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","NO NC"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","4","LA38-11X","ทนทาน","4","LA38-11XD/3 3 จังหวะ","","30mm x 95mm x 41.5mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","2NO"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","5","LA38-11Y","ทนทาน","1","LA38-11Y/2 2 จังหวะ","","30mm x 76mm x 41.5mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","NO NC"
"14","ปุ่มและไฟแสดงสถานะ","1","สวิตช์ LA38","5","LA38-11Y","ทนทาน","2","LA38-11Y/3 3 จังหวะ","","30mm x 76mm x 41.5mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","2NO"
"14","ปุ่มและไฟแสดงสถานะ","2","ไฟแสดงสถานะ AD16","1","AD16-22SM","ทนทาน","1","AD16-22SM","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","AC 220V"
"14","ปุ่มและไฟแสดงสถานะ","2","ไฟแสดงสถานะ AD16","2","AD16-22VM ","ทนทาน","1","AD16-22VM","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","AC 50V - 500V"
"14","ปุ่มและไฟแสดงสถานะ","2","ไฟแสดงสถานะ AD16","3","AD16-22VAM","ทนทาน","1","AD16-22VAM","","29.8mm x 50.7mm x 29.8mm","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","AC 50V - 500V 0A - 100A"
"14","ปุ่มและไฟแสดงสถานะ","3","สวิตช์ PB25","1","PB25","ทนทาน","1","PB-25 PUSH BUTTON SWITCH","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","220-240VAM 1 เฟส"
"14","ปุ่มและไฟแสดงสถานะ","4","สวิตช์แสงแดด AS-15","1","AS-15","ทนทาน","1","AS-15 PHOTO SWITCH","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","3A, 6A, 10A, 16A, 25A"
"14","ปุ่มและไฟแสดงสถานะ","5","ไฟแสดงสถานะ CA-25","1","CA-25","ทนทาน","1","CA-25 PILOT LAMP LED","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","220-240VAM 1 เฟส"
"14","ปุ่มและไฟแสดงสถานะ","6","สวิตช์ SS25","1","SS25","ทนทาน","1","SS25 SELECTOR SWITCH","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","220-240VAM 1 เฟส 2 จังหวะ, 220-240VAM 1 เฟส 3 จังหวะ"
"15","สวิตซ์ปุ่มกด ON-OFF","1","สวิตซ์ปุ่มกด CPBS","1","CPBS","ทนทาน","1","CPBS-2315","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","220/280V 15A 2.2kW"
"15","สวิตซ์ปุ่มกด ON-OFF","1","สวิตซ์ปุ่มกด CPBS","1","CPBS","ทนทาน","2","CPBS-2330","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","220/280V 30A 3.7kW"
"15","สวิตซ์ปุ่มกด ON-OFF","1","สวิตซ์ปุ่มกด CPBS","1","CPBS","ทนทาน","3","CPBS-3315","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","220/280V 30A 3.7kW"
"16","ซีเล็คเตอร์สวิตซ์","1","ซีเล็คเตอร์สวิตซ์ LW28","1","LW28","ทนทาน","1","LW28-20/A","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","1M, 2M"
"16","ซีเล็คเตอร์สวิตซ์","1","ซีเล็คเตอร์สวิตซ์ LW28","1","LW28","ทนทาน","2","LW28-20/V","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","1M, 2M"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","1","A-101","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","A-101 Switch Plate White","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-101"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","1","A-101","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","2","A-101 Switch Plate Black","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-101"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","2","A-102","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","A-102 Switch Plate White","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-102"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","2","A-102","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","2","A-102 Switch Plate Black","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-102"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","3","A-103","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","A-103 Switch Plate White","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-103"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","3","A-103","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","2","A-103 Switch Plate Black","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-103"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","4","A-104","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","A-104 Switch Plate White","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-104"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","4","A-104","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","2","A-104 Switch Plate Black","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-104"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","5","A-106","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","A-106 Switch Plate White","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","A-106"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","5","A-106","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","2","A-106 Switch Plate Black","","-","ใช้สำหรับควบคุมอุตสาหกรรม","ติดตั้งในโรงงานอุตสาหกรรม","A-106"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","6","A-1022","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","A-1022 Switch Plate","โพลีคาร์บอเนต","-","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","A-1022"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","7","GN2 2x4","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","GN2 2x4 Surface Box White","โพลีคาร์บอเนต","120mm x 40mm x 70mm","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","GN2 2x4"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","7","GN2 2x4","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","2","GN2 2x4 Surface Box Black","โพลีคาร์บอเนต","120mm x 40mm x 70mm","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","GN2 2x4"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","8","GN2 4x4","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","1","GN2 4x4 Surface Box White","โพลีคาร์บอเนต","120mm x 40mm x 116mm","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","GN2 4x4"
"18","สวิตซ์กับปลั๊ก","1","หน้ากาก","8","GN2 4x4","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา | วัสดุโพลีคาร์บอเนต","2","GN2 4x4 Surface Box Black","โพลีคาร์บอเนต","120mm x 40mm x 116mm","ใช้ครอบสวิทช์ปลั๊ก","ติดตั้งบนกำแพง","GN2 4x4"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","1","CPS-111","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","CWS-111 One-way Switch White","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 1ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","1","CPS-111","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","CWS-111 One-way Switch Black","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 1ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","2","CPS-121","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","CWS-121 Two-way Switch White","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 1ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","2","CPS-121","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","CWS-121 Two-way Switch Black","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 1ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","3","BELL-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","Bell-1 Bell switch White","","-","ใช้สำหรับเชื่อมต่อกับกริ่ง","ติดตั้งบนกำแพง","16A 1ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","3","BELL-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","Bell-1 Bell switch Black","","-","ใช้สำหรับเชื่อมต่อกับกริ่ง","ติดตั้งบนกำแพง","16A 1ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","4","LAMP-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","LAMP-1 Dimmer Switch White","","22mm x 56mm x 43mm","ใช้สำหรับควบคุมหลอดไฟ","ติดตั้งบนกำแพง","500W 1 ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","4","LAMP-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","LAMP-1 Dimmer Switch Black","","22mm x 56mm x 43mm","ใช้สำหรับควบคุมหลอดไฟ","ติดตั้งบนกำแพง","500W 1 ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","5","FAN-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","FAN-1 Dimmer Switch Black","","22mm x 56mm x 43mm","ใช้สำหรับควบคุมพัดลม","ติดตั้งบนกำแพง","300W 1 ช่อง"
"18","สวิตซ์กับปลั๊ก","2","สวิตซ์","5","FAN-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","FAN-1 Dimmer Switch White","","22mm x 56mm x 43mm","ใช้สำหรับควบคุมพัดลม","ติดตั้งบนกำแพง","300W 1 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","1","CPS-116","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","CPS-116 Double Outlet White","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 3 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","1","CPS-116","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","CPS-116 Double Outlet Black","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 3 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","2","CPS-113","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","CPS-113 Single Outlet White","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 2 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","2","CPS-113","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","CPS-113 Single Outlet Black","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 2 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","3","CPS-126","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","CPS-126 Double Outlet (มีม่าน) White","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 3 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","3","CPS-126","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","CPS-126 Double Outlet (มีม่าน) Black","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 3 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","4","CPS-123","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","CPS-123 Single Outlet (มีม่าน) White","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 2 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","4","CPS-123","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","CPS-123 Single Outlet (มีม่าน) Black","","-","ใช้สำหรับเสียบปลั๊ก","ติดตั้งบนกำแพง","16A 2 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","5","USB2-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","USB2-1 USB Outlet White","","22m x 32mm x 50mm","ใช้สำหรับการเชื่อมต่อกับอุปกรณ์ต่างๆ","ติดตั้งบนกำแพง","5V, 2.4A 2 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","5","USB2-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","USB2-1 USB Outlet Black","","22m x 32mm x 50mm","ใช้สำหรับการเชื่อมต่อกับอุปกรณ์ต่างๆ","ติดตั้งบนกำแพง","5V, 2.4A 2 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","6","TV","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","TV-1 TV Socket","","22mm x 30mm x 43mm","ใช้สำหรับการเชื่อมต่อกับอุปกรณ์ต่างๆ","ติดตั้งบนกำแพง","TV 1 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","7","TEL-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","1","TEL-1 Telephone Socket White","","22mm x 42mm x42mm","ใช้สำหรับการเชื่อมต่อกับอุปกรณ์ต่างๆ","ติดตั้งบนกำแพง","TEL 1 ช่อง"
"18","สวิตซ์กับปลั๊ก","3","ปลั๊ก","7","TEL-1","ทนทาน | ไม่ลามไฟ | น้ำหนักเบา","2","TEL-1 Telephone Socket Black","","22mm x 42mm x42mm","ใช้สำหรับการเชื่อมต่อกับอุปกรณ์ต่างๆ","ติดตั้งบนกำแพง","TEL 1 ช่อง"
